transaction_id,datetime,day_of_week,amount
3509,2023-09-10 21:02,Sunday,43.97
3510,2023-09-10 22:18,Sunday,75.55
3511,2023-09-10 22:33,Sunday,73.29
3512,2023-09-11 2:06,Monday,39.59
3513,2023-09-11 3:06,Monday,35.08
3514,2023-09-11 5:09,Monday,36.49
3515,2023-09-11 6:44,Monday,44.63
3516,2023-09-11 7:46,Monday,41.92
3517,2023-09-11 7:58,Monday,45.9
3518,2023-09-11 8:38,Monday,42.82
3519,2023-09-11 19:12,Monday,47.35
3520,2023-09-11 19:14,Monday,44.31
3521,2023-09-11 22:37,Monday,46.66
3522,2023-09-11 22:41,Monday,31.8
3523,2023-09-11 22:52,Monday,36.15
3524,2023-09-11 23:13,Monday,40.58
3525,2023-09-12 1:11,Tuesday,45.23
3526,2023-09-12 1:30,Tuesday,49.09
3527,2023-09-12 4:23,Tuesday,39.27
3528,2023-09-12 5:47,Tuesday,37.12
3529,2023-09-12 9:49,Tuesday,30.68
3530,2023-09-12 11:56,Tuesday,44.24
3531,2023-09-12 13:55,Tuesday,37.45
3532,2023-09-12 16:02,Tuesday,54.34
3533,2023-09-12 18:33,Tuesday,36.55
3534,2023-09-12 19:55,Tuesday,50.25
3535,2023-09-12 23:12,Tuesday,43.73
3536,2023-09-12 23:49,Tuesday,35.18
3537,2023-09-13 0:06,Wednesday,42.13
3538,2023-09-13 0:45,Wednesday,44.79
3539,2023-09-13 1:25,Wednesday,39.89
3540,2023-09-13 4:21,Wednesday,45.13
3541,2023-09-13 4:57,Wednesday,45.03
3542,2023-09-13 11:59,Wednesday,43.97
3543,2023-09-13 12:45,Wednesday,40.96
3544,2023-09-13 14:11,Wednesday,35.26
3545,2023-09-13 14:28,Wednesday,40.67
3546,2023-09-13 15:08,Wednesday,41.92
3547,2023-09-13 16:01,Wednesday,31.81
3548,2023-09-13 17:13,Wednesday,41.89
3549,2023-09-13 18:25,Wednesday,40.59
3550,2023-09-13 21:07,Wednesday,34.68
3551,2023-09-13 22:30,Wednesday,39.44
3552,2023-09-14 0:51,Thursday,42.9
3553,2023-09-14 9:25,Thursday,54.94
3554,2023-09-14 11:38,Thursday,45.8
3555,2023-09-14 12:43,Thursday,50.17
3556,2023-09-14 13:16,Thursday,43.99
3557,2023-09-14 15:19,Thursday,34.6
3558,2023-09-14 17:49,Thursday,48.25
3559,2023-09-14 19:30,Thursday,41.12
3560,2023-09-14 21:48,Thursday,42.86
3561,2023-09-14 23:45,Thursday,39.02
3562,2023-09-14 23:55,Thursday,45.06
3563,2023-09-15 0:29,Friday,54.32
3564,2023-09-15 1:09,Friday,53.56
3565,2023-09-15 2:45,Friday,57.34
3566,2023-09-15 3:55,Friday,58.17
3567,2023-09-15 11:54,Friday,75.85
3568,2023-09-15 12:05,Friday,41.31
3569,2023-09-15 13:13,Friday,37.76
3570,2023-09-15 19:51,Friday,51.91
3571,2023-09-15 21:37,Friday,44.25
3572,2023-09-15 22:28,Friday,45.43
3573,2023-09-15 23:41,Friday,47.01
3574,2023-09-16 0:24,Saturday,108.83
3575,2023-09-16 0:52,Saturday,58.55
3576,2023-09-16 7:36,Saturday,60.53
3577,2023-09-16 12:57,Saturday,71.34
3578,2023-09-16 19:03,Saturday,81.64
3579,2023-09-16 19:17,Saturday,71.16
3580,2023-09-16 21:33,Saturday,64.61
3581,2023-09-16 22:47,Saturday,98.46
3582,2023-09-16 23:59,Saturday,79.57
3583,2023-09-17 0:07,Sunday,61.89
3584,2023-09-17 1:06,Sunday,58.55
3585,2023-09-17 2:03,Sunday,53.92
3586,2023-09-17 4:39,Sunday,56.19
3587,2023-09-17 6:29,Sunday,60.09
3588,2023-09-17 7:10,Sunday,97.05
3589,2023-09-17 7:24,Sunday,58.08
3590,2023-09-17 8:31,Sunday,69.46
3591,2023-09-17 9:54,Sunday,65.94
3592,2023-09-17 9:59,Sunday,86.07
3593,2023-09-17 12:41,Sunday,54.07
3594,2023-09-17 20:12,Sunday,69.33
3595,2023-09-18 0:08,Monday,43.92
3596,2023-09-18 2:25,Monday,37.71
3597,2023-09-18 2:40,Monday,43.52
3598,2023-09-18 2:46,Monday,47.01
3599,2023-09-18 9:15,Monday,43.56
3600,2023-09-18 11:00,Monday,50.22
3601,2023-09-18 11:37,Monday,31.81
3602,2023-09-18 14:56,Monday,38.73
3603,2023-09-18 16:39,Monday,50.72
3604,2023-09-18 20:03,Monday,47.82
3605,2023-09-18 21:06,Monday,45.9
3606,2023-09-18 23:11,Monday,49.5
3607,2023-09-19 1:07,Tuesday,31.33
3608,2023-09-19 2:31,Tuesday,44.57
3609,2023-09-19 2:35,Tuesday,45.89
3610,2023-09-19 3:27,Tuesday,37.48
3611,2023-09-19 3:49,Tuesday,53.53
3612,2023-09-19 3:58,Tuesday,41.65
3613,2023-09-19 4:34,Tuesday,29.99
3614,2023-09-19 4:49,Tuesday,42.56
3615,2023-09-19 15:06,Tuesday,37.22
3616,2023-09-19 15:17,Tuesday,46.43
3617,2023-09-19 16:08,Tuesday,43.42
3618,2023-09-19 17:01,Tuesday,37.82
3619,2023-09-19 19:27,Tuesday,48.1
3620,2023-09-19 19:56,Tuesday,45.35
3621,2023-09-20 1:12,Wednesday,37.51
3622,2023-09-20 1:54,Wednesday,60.1
3623,2023-09-20 4:54,Wednesday,44.25
3624,2023-09-20 5:15,Wednesday,39.84
3625,2023-09-20 5:26,Wednesday,39.99
3626,2023-09-20 6:33,Wednesday,41.85
3627,2023-09-20 7:37,Wednesday,36.34
3628,2023-09-20 13:21,Wednesday,30.53
3629,2023-09-20 14:09,Wednesday,66.53
3630,2023-09-20 18:01,Wednesday,31.76
3631,2023-09-20 19:04,Wednesday,36.75
3632,2023-09-20 20:07,Wednesday,32.85
3633,2023-09-21 1:53,Thursday,36.33
3634,2023-09-21 2:03,Thursday,47.6
3635,2023-09-21 3:41,Thursday,44.09
3636,2023-09-21 5:06,Thursday,43.9
3637,2023-09-21 5:29,Thursday,61.78
3638,2023-09-21 6:01,Thursday,41.74
3639,2023-09-21 6:41,Thursday,47.35
3640,2023-09-21 6:42,Thursday,45.02
3641,2023-09-21 8:29,Thursday,49.79
3642,2023-09-21 9:24,Thursday,50.57
3643,2023-09-21 9:46,Thursday,43.95
3644,2023-09-21 10:47,Thursday,35.25
3645,2023-09-21 11:01,Thursday,41.21
3646,2023-09-21 12:18,Thursday,44.8
3647,2023-09-21 15:45,Thursday,41.12
3648,2023-09-21 17:57,Thursday,39.62
3649,2023-09-21 20:06,Thursday,45.74
3650,2023-09-21 22:06,Thursday,58.61
3651,2023-09-21 22:42,Thursday,42.72
3652,2023-09-21 23:11,Thursday,45.36
3653,2023-09-21 23:12,Thursday,38.23
3654,2023-09-22 0:42,Friday,56.23
3655,2023-09-22 2:57,Friday,54.08
3656,2023-09-22 4:56,Friday,53.69
3657,2023-09-22 8:23,Friday,56.96
3658,2023-09-22 9:16,Friday,46.46
3659,2023-09-22 15:19,Friday,47.22
3660,2023-09-22 17:53,Friday,59.07
3661,2023-09-22 18:36,Friday,52.74
3662,2023-09-23 3:55,Saturday,53.13
3663,2023-09-23 6:08,Saturday,76.38
3664,2023-09-23 7:57,Saturday,67.38
3665,2023-09-23 12:37,Saturday,80.28
3666,2023-09-23 13:43,Saturday,76.03
3667,2023-09-23 14:35,Saturday,57.34
3668,2023-09-23 19:10,Saturday,74.85
3669,2023-09-23 20:38,Saturday,74.36
3670,2023-09-23 20:41,Saturday,105.66
3671,2023-09-23 23:32,Saturday,77.55
3672,2023-09-23 23:36,Saturday,85.57
3673,2023-09-24 0:00,Sunday,72.39
3674,2023-09-24 1:36,Sunday,69.17
3675,2023-09-24 2:51,Sunday,78.49
3676,2023-09-24 3:22,Sunday,87.56
3677,2023-09-24 5:09,Sunday,110.07
3678,2023-09-24 6:22,Sunday,70.72
3679,2023-09-24 7:03,Sunday,72.6
3680,2023-09-24 7:53,Sunday,71.14
3681,2023-09-24 7:55,Sunday,69.17
3682,2023-09-24 8:29,Sunday,86.96
3683,2023-09-24 9:23,Sunday,99.79
3684,2023-09-24 11:37,Sunday,78.61
3685,2023-09-24 14:02,Sunday,68.02
3686,2023-09-24 17:25,Sunday,56.81
3687,2023-09-24 18:20,Sunday,67.53
3688,2023-09-24 19:37,Sunday,64.56
3689,2023-09-24 22:46,Sunday,73.91
3690,2023-09-25 6:10,Monday,44.21
3691,2023-09-25 7:03,Monday,38.37
3692,2023-09-25 7:40,Monday,69.7
3693,2023-09-25 8:07,Monday,49.46
3694,2023-09-25 10:11,Monday,52.08
3695,2023-09-25 10:50,Monday,45
3696,2023-09-25 11:11,Monday,43.57
3697,2023-09-25 11:26,Monday,47.45
3698,2023-09-25 14:30,Monday,40.73
3699,2023-09-25 14:58,Monday,44.45
3700,2023-09-25 16:21,Monday,42.85
3701,2023-09-25 16:48,Monday,36.1
3702,2023-09-25 17:00,Monday,44.45
3703,2023-09-25 17:20,Monday,41.46
3704,2023-09-25 21:18,Monday,42.52
3705,2023-09-26 6:44,Tuesday,43.16
3706,2023-09-26 6:48,Tuesday,47.67
3707,2023-09-26 10:20,Tuesday,37.16
3708,2023-09-26 11:02,Tuesday,63.36
3709,2023-09-26 12:52,Tuesday,37.58
3710,2023-09-26 13:41,Tuesday,37.26
3711,2023-09-26 14:00,Tuesday,38.43
3712,2023-09-26 16:59,Tuesday,40.42
3713,2023-09-26 19:25,Tuesday,44.32
3714,2023-09-26 21:23,Tuesday,43
3715,2023-09-26 21:51,Tuesday,36.16
3716,2023-09-26 22:05,Tuesday,47.85
3717,2023-09-26 22:28,Tuesday,46.11
3718,2023-09-26 23:33,Tuesday,36.94
3719,2023-09-27 0:44,Wednesday,48.53
3720,2023-09-27 2:15,Wednesday,43.98
3721,2023-09-27 2:16,Wednesday,41.52
3722,2023-09-27 2:50,Wednesday,44.14
3723,2023-09-27 6:44,Wednesday,42.2
3724,2023-09-27 8:40,Wednesday,45.11
3725,2023-09-27 11:22,Wednesday,60.27
3726,2023-09-27 13:39,Wednesday,40.65
3727,2023-09-27 15:43,Wednesday,32.07
3728,2023-09-27 16:18,Wednesday,63.96
3729,2023-09-27 17:07,Wednesday,40.48
3730,2023-09-27 17:47,Wednesday,46.34
3731,2023-09-27 18:53,Wednesday,44.83
3732,2023-09-28 2:07,Thursday,44.09
3733,2023-09-28 3:16,Thursday,51.66
3734,2023-09-28 8:08,Thursday,47.17
3735,2023-09-28 10:16,Thursday,46.95
3736,2023-09-28 10:27,Thursday,45.28
3737,2023-09-28 13:17,Thursday,55.36
3738,2023-09-28 13:24,Thursday,42.12
3739,2023-09-28 15:19,Thursday,44.28
3740,2023-09-28 16:22,Thursday,39.23
3741,2023-09-28 18:23,Thursday,50.1
3742,2023-09-28 18:33,Thursday,42.86
3743,2023-09-28 18:47,Thursday,43.48
3744,2023-09-28 22:09,Thursday,43.24
3745,2023-09-29 0:08,Friday,50.08
3746,2023-09-29 0:20,Friday,42.25
3747,2023-09-29 0:50,Friday,36.33
3748,2023-09-29 4:11,Friday,52.46
3749,2023-09-29 4:43,Friday,37.12
3750,2023-09-29 5:26,Friday,54.83
3751,2023-09-29 8:22,Friday,59.05
3752,2023-09-29 13:30,Friday,48.79
3753,2023-09-29 14:48,Friday,57.54
3754,2023-09-29 16:04,Friday,49.64
3755,2023-09-29 18:01,Friday,59.35
3756,2023-09-30 1:44,Saturday,69.52
3757,2023-09-30 4:46,Saturday,116.12
3758,2023-09-30 5:03,Saturday,102.14
3759,2023-09-30 5:53,Saturday,88.66
3760,2023-09-30 7:13,Saturday,78.31
3761,2023-09-30 7:29,Saturday,69.04
3762,2023-09-30 8:01,Saturday,76.5
3763,2023-09-30 13:40,Saturday,82.21
3764,2023-09-30 14:09,Saturday,72.88
3765,2023-09-30 14:41,Saturday,96.84
3766,2023-09-30 17:18,Saturday,69.08
3767,2023-09-30 17:43,Saturday,112.19
3768,2023-09-30 18:29,Saturday,80.4
3769,2023-09-30 19:32,Saturday,67.48
3770,2023-09-30 21:54,Saturday,69.93
3771,2023-09-30 22:37,Saturday,82.69
3772,2023-09-30 23:06,Saturday,74.98
3773,2023-09-30 23:12,Saturday,111.04
3774,2023-10-01 0:32,Sunday,56.32
3775,2023-10-01 1:17,Sunday,99.64
3776,2023-10-01 2:04,Sunday,72.5
3777,2023-10-01 3:42,Sunday,69.55
3778,2023-10-01 5:45,Sunday,73.14
3779,2023-10-01 6:55,Sunday,66.67
3780,2023-10-01 8:36,Sunday,65.14
3781,2023-10-01 10:06,Sunday,68.1
3782,2023-10-01 14:33,Sunday,66.26
3783,2023-10-01 19:59,Sunday,88.57
3784,2023-10-01 22:05,Sunday,77.9
3785,2023-10-01 22:52,Sunday,62.06
3786,2023-10-02 3:48,Monday,55.27
3787,2023-10-02 3:52,Monday,42.11
3788,2023-10-02 4:36,Monday,44.58
3789,2023-10-02 16:17,Monday,49.26
3790,2023-10-02 16:26,Monday,33.96
3791,2023-10-02 17:49,Monday,43.21
3792,2023-10-02 19:44,Monday,41.43
3793,2023-10-02 20:57,Monday,45.59
3794,2023-10-03 0:22,Tuesday,65.32
3795,2023-10-03 0:24,Tuesday,41.6
3796,2023-10-03 0:44,Tuesday,41.37
3797,2023-10-03 0:59,Tuesday,47.36
3798,2023-10-03 3:35,Tuesday,43.52
3799,2023-10-03 4:55,Tuesday,42.22
3800,2023-10-03 7:34,Tuesday,42.76
3801,2023-10-03 8:38,Tuesday,51.28
3802,2023-10-03 9:58,Tuesday,42.9
3803,2023-10-03 11:54,Tuesday,39.44
3804,2023-10-03 13:15,Tuesday,32.41
3805,2023-10-03 19:42,Tuesday,34.83
3806,2023-10-03 22:21,Tuesday,39.72
3807,2023-10-03 22:49,Tuesday,41.53
3808,2023-10-04 2:04,Wednesday,40.12
3809,2023-10-04 3:59,Wednesday,44.81
3810,2023-10-04 4:07,Wednesday,40.07
3811,2023-10-04 5:08,Wednesday,38.28
3812,2023-10-04 5:21,Wednesday,46.17
3813,2023-10-04 6:15,Wednesday,50.08
3814,2023-10-04 6:49,Wednesday,37.3
3815,2023-10-04 7:26,Wednesday,44.27
3816,2023-10-04 8:56,Wednesday,33.18
3817,2023-10-04 9:26,Wednesday,35.41
3818,2023-10-04 9:43,Wednesday,62.93
3819,2023-10-04 13:19,Wednesday,48.9
3820,2023-10-04 13:45,Wednesday,39.02
3821,2023-10-04 14:50,Wednesday,38.83
3822,2023-10-04 14:55,Wednesday,43.23
3823,2023-10-04 16:36,Wednesday,43.24
3824,2023-10-04 16:54,Wednesday,38.99
3825,2023-10-04 17:00,Wednesday,53.31
3826,2023-10-04 18:16,Wednesday,41.69
3827,2023-10-04 20:44,Wednesday,43.65
3828,2023-10-04 22:50,Wednesday,41
3829,2023-10-05 0:12,Thursday,49.2
3830,2023-10-05 1:44,Thursday,53.67
3831,2023-10-05 2:26,Thursday,56.08
3832,2023-10-05 4:40,Thursday,42.48
3833,2023-10-05 9:32,Thursday,52.95
3834,2023-10-05 9:34,Thursday,49.86
3835,2023-10-05 13:43,Thursday,52.27
3836,2023-10-05 21:12,Thursday,46.31
3837,2023-10-05 22:25,Thursday,45.78
3838,2023-10-05 22:47,Thursday,52.09
3839,2023-10-05 23:47,Thursday,52.2
3840,2023-10-06 2:04,Friday,60
3841,2023-10-06 2:50,Friday,51.72
3842,2023-10-06 3:29,Friday,49.87
3843,2023-10-06 8:30,Friday,35.62
3844,2023-10-06 9:13,Friday,40.77
3845,2023-10-06 9:57,Friday,48.16
3846,2023-10-06 10:18,Friday,43.87
3847,2023-10-06 12:24,Friday,55.5
3848,2023-10-06 12:36,Friday,42.61
3849,2023-10-06 12:54,Friday,47.52
3850,2023-10-06 18:27,Friday,47.78
3851,2023-10-06 19:13,Friday,70.64
3852,2023-10-06 20:26,Friday,46.91
3853,2023-10-07 4:29,Saturday,78.8
3854,2023-10-07 7:39,Saturday,76.52
3855,2023-10-07 8:07,Saturday,82.87
3856,2023-10-07 9:05,Saturday,82.4
3857,2023-10-07 10:21,Saturday,74.48
3858,2023-10-07 10:30,Saturday,59.56
3859,2023-10-07 11:05,Saturday,72.71
3860,2023-10-07 13:05,Saturday,74.62
3861,2023-10-07 14:07,Saturday,77.37
3862,2023-10-07 19:45,Saturday,68.22
3863,2023-10-07 20:09,Saturday,85.1
3864,2023-10-07 22:02,Saturday,74.98
3865,2023-10-07 23:49,Saturday,66.6
3866,2023-10-08 3:15,Sunday,67.29
3867,2023-10-08 6:50,Sunday,87.71
3868,2023-10-08 10:12,Sunday,76.93
3869,2023-10-08 11:00,Sunday,96.64
3870,2023-10-08 11:19,Sunday,62.35
3871,2023-10-08 13:03,Sunday,65.38
3872,2023-10-08 13:21,Sunday,65.45
3873,2023-10-08 16:31,Sunday,72.87
3874,2023-10-08 17:33,Sunday,69.81
3875,2023-10-08 19:39,Sunday,67.13
3876,2023-10-08 21:36,Sunday,68.21
3877,2023-10-08 23:39,Sunday,64.55
3878,2023-10-09 1:12,Monday,44.14
3879,2023-10-09 2:46,Monday,51.15
3880,2023-10-09 4:08,Monday,36.93
3881,2023-10-09 4:12,Monday,47.01
3882,2023-10-09 5:31,Monday,52.61
3883,2023-10-09 7:40,Monday,44.15
3884,2023-10-09 8:27,Monday,42.28
3885,2023-10-09 10:56,Monday,50.17
3886,2023-10-09 16:08,Monday,39.84
3887,2023-10-09 16:17,Monday,45.06
3888,2023-10-09 17:20,Monday,39.55
3889,2023-10-09 19:18,Monday,35.05
3890,2023-10-10 0:42,Tuesday,41.88
3891,2023-10-10 1:16,Tuesday,36.19
3892,2023-10-10 4:49,Tuesday,42.62
3893,2023-10-10 7:04,Tuesday,48.4
3894,2023-10-10 9:08,Tuesday,52.19
3895,2023-10-10 12:31,Tuesday,43.19
3896,2023-10-10 12:32,Tuesday,47.93
3897,2023-10-10 17:36,Tuesday,44.77
3898,2023-10-10 19:07,Tuesday,40.77
3899,2023-10-10 19:37,Tuesday,32.86
3900,2023-10-10 20:37,Tuesday,51.08
3901,2023-10-10 21:00,Tuesday,37.36
3902,2023-10-10 22:29,Tuesday,49.84
3903,2023-10-11 0:06,Wednesday,46.48
3904,2023-10-11 2:59,Wednesday,38.56
3905,2023-10-11 3:22,Wednesday,45.32
3906,2023-10-11 6:41,Wednesday,54.88
3907,2023-10-11 8:27,Wednesday,51.76
3908,2023-10-11 10:17,Wednesday,41.02
3909,2023-10-11 15:08,Wednesday,39.99
3910,2023-10-12 0:06,Thursday,48.05
3911,2023-10-12 0:58,Thursday,46.54
3912,2023-10-12 5:07,Thursday,54.34
3913,2023-10-12 7:04,Thursday,51.73
3914,2023-10-12 8:50,Thursday,37.87
3915,2023-10-12 11:02,Thursday,50.14
3916,2023-10-12 11:55,Thursday,46.51
3917,2023-10-12 13:38,Thursday,47.75
3918,2023-10-12 14:51,Thursday,48.97
3919,2023-10-12 15:17,Thursday,54.39
3920,2023-10-12 17:53,Thursday,53.14
3921,2023-10-12 18:43,Thursday,43.28
3922,2023-10-12 19:58,Thursday,47.23
3923,2023-10-12 21:19,Thursday,45.01
3924,2023-10-12 21:38,Thursday,37.97
3925,2023-10-12 22:17,Thursday,46.95
3926,2023-10-13 0:37,Friday,62.67
3927,2023-10-13 1:17,Friday,40.77
3928,2023-10-13 9:36,Friday,51.2
3929,2023-10-13 9:37,Friday,51.01
3930,2023-10-13 15:02,Friday,53.15
3931,2023-10-13 15:12,Friday,45.44
3932,2023-10-13 17:04,Friday,42.6
3933,2023-10-13 18:10,Friday,42.89
3934,2023-10-13 18:56,Friday,59.61
3935,2023-10-13 19:11,Friday,45.34
3936,2023-10-13 19:19,Friday,48.32
3937,2023-10-14 0:59,Saturday,95.07
3938,2023-10-14 2:15,Saturday,69.22
3939,2023-10-14 2:20,Saturday,79.03
3940,2023-10-14 2:32,Saturday,85.61
3941,2023-10-14 2:58,Saturday,85.17
3942,2023-10-14 4:26,Saturday,110.14
3943,2023-10-14 4:35,Saturday,69.43
3944,2023-10-14 4:53,Saturday,78.69
3945,2023-10-14 7:26,Saturday,93.53
3946,2023-10-14 9:14,Saturday,69.02
3947,2023-10-14 10:18,Saturday,71.47
3948,2023-10-14 10:32,Saturday,79.8
3949,2023-10-14 11:08,Saturday,81.63
3950,2023-10-14 12:19,Saturday,82.19
3951,2023-10-14 13:12,Saturday,68.27
3952,2023-10-14 13:52,Saturday,71.14
3953,2023-10-14 16:16,Saturday,77.98
3954,2023-10-14 16:32,Saturday,87.53
3955,2023-10-14 16:43,Saturday,73.84
3956,2023-10-14 17:00,Saturday,75.82
3957,2023-10-14 18:52,Saturday,66.67
3958,2023-10-14 18:53,Saturday,93.03
3959,2023-10-14 19:17,Saturday,77.44
3960,2023-10-14 19:55,Saturday,85.87
3961,2023-10-14 20:05,Saturday,76.31
3962,2023-10-14 21:07,Saturday,76.83
3963,2023-10-14 23:20,Saturday,62.37
3964,2023-10-15 0:27,Sunday,53.66
3965,2023-10-15 1:19,Sunday,83.19
3966,2023-10-15 1:44,Sunday,73.01
3967,2023-10-15 2:38,Sunday,74.13
3968,2023-10-15 3:23,Sunday,61.5
3969,2023-10-15 5:22,Sunday,64.51
3970,2023-10-15 7:17,Sunday,81.59
3971,2023-10-15 7:47,Sunday,87.48
3972,2023-10-15 8:24,Sunday,66.98
3973,2023-10-15 10:52,Sunday,78.23
3974,2023-10-15 11:59,Sunday,74.05
3975,2023-10-15 15:23,Sunday,71.38
3976,2023-10-15 15:41,Sunday,88.52
3977,2023-10-15 16:08,Sunday,68.49
3978,2023-10-15 16:21,Sunday,83.21
3979,2023-10-15 16:45,Sunday,75.75
3980,2023-10-15 17:05,Sunday,72.29
3981,2023-10-15 19:42,Sunday,84.38
3982,2023-10-15 22:20,Sunday,74.99
3983,2023-10-15 23:18,Sunday,71.64
3984,2023-10-16 0:51,Monday,53.42
3985,2023-10-16 1:54,Monday,52.71
3986,2023-10-16 2:23,Monday,52.45
3987,2023-10-16 5:36,Monday,24.46
3988,2023-10-16 7:14,Monday,48.28
3989,2023-10-16 8:20,Monday,47.03
3990,2023-10-16 8:31,Monday,45.68
3991,2023-10-16 10:11,Monday,64.78
3992,2023-10-16 10:25,Monday,47.31
3993,2023-10-16 12:30,Monday,49.62
3994,2023-10-16 21:50,Monday,44.45
3995,2023-10-16 23:54,Monday,54.19
3996,2023-10-17 0:23,Tuesday,47.39
3997,2023-10-17 1:20,Tuesday,46.16
3998,2023-10-17 1:47,Tuesday,45.91
3999,2023-10-17 2:57,Tuesday,49.37
4000,2023-10-17 3:03,Tuesday,48.66
4001,2023-10-17 4:29,Tuesday,42.77
4002,2023-10-17 4:50,Tuesday,48.51
4003,2023-10-17 8:13,Tuesday,44.28
4004,2023-10-17 9:33,Tuesday,53.35
4005,2023-10-17 11:36,Tuesday,49.1
4006,2023-10-17 13:42,Tuesday,40.13
4007,2023-10-17 13:43,Tuesday,55.53
4008,2023-10-17 18:23,Tuesday,32.46
4009,2023-10-17 18:38,Tuesday,46.73
4010,2023-10-17 21:52,Tuesday,39.8
4011,2023-10-17 23:31,Tuesday,53.24
4012,2023-10-18 0:10,Wednesday,45.71
4013,2023-10-18 1:17,Wednesday,40.14
4014,2023-10-18 2:01,Wednesday,42.95
4015,2023-10-18 3:44,Wednesday,40.58
4016,2023-10-18 4:38,Wednesday,42.75
4017,2023-10-18 5:34,Wednesday,42.64
4018,2023-10-18 8:46,Wednesday,40.4
4019,2023-10-18 9:00,Wednesday,45.84
4020,2023-10-18 12:05,Wednesday,46.5
4021,2023-10-18 17:45,Wednesday,39.12
4022,2023-10-18 19:03,Wednesday,35.6
4023,2023-10-18 21:50,Wednesday,46.11
4024,2023-10-18 22:30,Wednesday,47.3
4025,2023-10-18 22:38,Wednesday,48.35
4026,2023-10-19 0:15,Thursday,51.43
4027,2023-10-19 8:08,Thursday,57.38
4028,2023-10-19 9:12,Thursday,54.05
4029,2023-10-19 9:54,Thursday,63.81
4030,2023-10-19 10:22,Thursday,66.25
4031,2023-10-19 16:11,Thursday,64.97
4032,2023-10-19 17:34,Thursday,35.58
4033,2023-10-19 18:19,Thursday,48.28
4034,2023-10-19 23:08,Thursday,51.26
4035,2023-10-20 0:26,Friday,51.65
4036,2023-10-20 0:57,Friday,56.53
4037,2023-10-20 1:04,Friday,50.44
4038,2023-10-20 1:09,Friday,47.79
4039,2023-10-20 3:37,Friday,48.74
4040,2023-10-20 3:42,Friday,50.89
4041,2023-10-20 4:42,Friday,57.42
4042,2023-10-20 7:54,Friday,49.12
4043,2023-10-20 12:36,Friday,50.38
4044,2023-10-20 16:13,Friday,55.78
4045,2023-10-20 19:17,Friday,50.97
4046,2023-10-20 22:09,Friday,59.23
4047,2023-10-20 22:53,Friday,46.47
4048,2023-10-20 23:44,Friday,45.12
4049,2023-10-21 0:50,Saturday,79.93
4050,2023-10-21 1:58,Saturday,80.86
4051,2023-10-21 2:37,Saturday,69.12
4052,2023-10-21 3:31,Saturday,89.57
4053,2023-10-21 4:57,Saturday,94.96
4054,2023-10-21 5:06,Saturday,111.03
4055,2023-10-21 5:45,Saturday,90.92
4056,2023-10-21 11:52,Saturday,55.13
4057,2023-10-21 12:24,Saturday,87.17
4058,2023-10-21 13:27,Saturday,69.26
4059,2023-10-21 14:00,Saturday,86.25
4060,2023-10-21 16:47,Saturday,68.32
4061,2023-10-21 17:32,Saturday,106.78
4062,2023-10-21 19:55,Saturday,69.74
4063,2023-10-21 21:46,Saturday,75.28
4064,2023-10-22 0:58,Sunday,89.61
4065,2023-10-22 1:44,Sunday,72.53
4066,2023-10-22 2:27,Sunday,92.1
4067,2023-10-22 3:54,Sunday,70.1
4068,2023-10-22 5:24,Sunday,86.67
4069,2023-10-22 7:00,Sunday,59.18
4070,2023-10-22 7:04,Sunday,70.99
4071,2023-10-22 8:47,Sunday,68.8
4072,2023-10-22 9:21,Sunday,87.11
4073,2023-10-22 10:46,Sunday,75.18
4074,2023-10-22 13:40,Sunday,55.13
4075,2023-10-22 16:06,Sunday,113.65
4076,2023-10-22 22:01,Sunday,64.68
4077,2023-10-22 22:40,Sunday,81.88
4078,2023-10-23 0:47,Monday,51.06
4079,2023-10-23 1:37,Monday,44.89
4080,2023-10-23 2:06,Monday,43.5
4081,2023-10-23 2:55,Monday,50.58
4082,2023-10-23 5:55,Monday,40.27
4083,2023-10-23 6:56,Monday,49.15
4084,2023-10-23 11:06,Monday,48.69
4085,2023-10-23 11:11,Monday,45.07
4086,2023-10-23 13:03,Monday,48.84
4087,2023-10-23 15:29,Monday,47.2
4088,2023-10-23 16:04,Monday,49.41
4089,2023-10-23 19:48,Monday,39.18
4090,2023-10-23 20:19,Monday,50.09
4091,2023-10-24 2:13,Tuesday,49.46
4092,2023-10-24 8:08,Tuesday,45.76
4093,2023-10-24 9:38,Tuesday,47.25
4094,2023-10-24 12:52,Tuesday,43.5
4095,2023-10-24 15:53,Tuesday,48.81
4096,2023-10-24 17:55,Tuesday,44.45
4097,2023-10-24 19:35,Tuesday,38.03
4098,2023-10-24 20:16,Tuesday,48.45
4099,2023-10-24 23:29,Tuesday,35.47
4100,2023-10-25 0:06,Wednesday,46.6
4101,2023-10-25 0:38,Wednesday,63.68
4102,2023-10-25 7:03,Wednesday,42.67
4103,2023-10-25 8:59,Wednesday,46.04
4104,2023-10-25 11:42,Wednesday,41.28
4105,2023-10-25 16:08,Wednesday,47.91
4106,2023-10-25 18:50,Wednesday,45.46
4107,2023-10-25 19:08,Wednesday,41.81
4108,2023-10-25 19:29,Wednesday,52.4
4109,2023-10-25 22:54,Wednesday,46.28
4110,2023-10-26 1:49,Thursday,52.72
4111,2023-10-26 2:21,Thursday,57.35
4112,2023-10-26 5:12,Thursday,57.27
4113,2023-10-26 5:25,Thursday,52.44
4114,2023-10-26 6:41,Thursday,47.25
